건축구분,건물명,대지위치,대지면적(제곱미터),건축면적(제곱미터),연면적(제곱미터),증축연면적(제곱미터),건폐율(퍼센트),용적률(퍼센트),구조,허가일,착공처리일,사용승인일,최대지상층수,최대지하층수,주용도,부속용도,용도지역,용도지구,용도구역,세대수,호수,가구수
신축,광진구 능동 주택,서울특별시 광진구 능동 239-22,103.5,61.44,154.59,,59.36,149.36,철근콘크리트구조,2015-05-27,2015-06-02,2015-09-24,4,0,단독주택,다가구주택(2가구),도시지역,대공방어협조구역,대공방어 협조구역,,,2
신축,준하우스빌,서울특별시 광진구 중곡동 150-94,231,138.51,455.67,,59.96,197.26,철근콘크리트구조,2015-05-18,2015-05-20,2015-09-24,5,0,공동주택,,제2종일반주거지역,,,8,,
신축,,서울특별시 광진구 중곡동 248-42,138.5,82.49,276.57,,59.56,199.69,철근콘크리트구조,2015-04-15,2015-04-28,2015-09-24,5,0,단독주택,다가구주택 및 제2종근린생활시설,제2종일반주거지역,,,,,5
신축,,서울특별시 광진구 구의동 640-1,206,120.4,410.74,,58.45,199.39,철근콘크리트구조,2015-04-03,2015-04-13,2015-09-24,5,0,공동주택,다세대주택,제2종일반주거지역,,제1종지구단위계획구역,8,,
신축,중곡동 스마트주택,서울특별시 광진구 중곡동 53-21,165.6,94.2,302.95,,56.86,182.94,철근콘크리트구조,2015-04-03,2015-04-20,2015-09-24,5,0,공동주택,다세대주택,도시지역,대공방어협조구역,학교환경위생정화구역,5,,
신축,,서울특별시 광진구 자양동 608-20,322,171.56,681.02,,53.27,199.98,철근콘크리트구조,2015-04-02,2015-04-07,2015-09-24,6,0,제2종근린생활시설,근생 및 다가구주택,도시지역,,,,,2
신축,.,서울특별시 광진구 자양동 618-15,143.6,85.9,286.96,,59.82,199.83,철근콘크리트구조,2015-03-30,2015-04-02,2015-09-24,4,0,단독주택,다가구주택/근생시설,제2종일반주거지역,,,,,5
신축,,서울특별시 광진구 구의동 240-14,148.8,87.55,282.66,,58.83,189.96,철근콘크리트구조,2014-09-30,2015-03-25,2015-09-24,5,0,공동주택,다세대,제2종일반주거지역,,,6,,
신축,,서울특별시 광진구 군자동 49-24,154.54,92.32,230.68,,59.74,149.27,철근콘크리트구조,2015-05-13,2015-06-22,2015-09-23,4,0,단독주택,다가구주택,제1종일반주거지역,,,,,6
신축,,서울특별시 광진구 화양동 20-3,424.1,249.95,1708.83,,58.94,341.84,철근콘크리트구조,2012-10-10,2012-10-31,2015-09-23,9,1,공동주택,"아파트{도시형생활주택(원룸형)}, 오피스텔, 근린생활시설(일반음식점,사무실)",준주거지역,,,29,,
증축,,서울특별시 광진구 군자동 355-1,690,344.91,2145.45,115.02,49.99,194.79,철근콘크리트구조,2015-07-28,2015-07-29,2015-09-22,5,1,제1종근린생활시설,근린생활시설,도시지역,일반미관지구,제1종지구단위계획구역,,,
신축,예스홈2차,서울특별시 광진구 중곡동 35-37,230.12,137.61,457.1,,59.8,198.64,철근콘크리트구조,2015-05-27,2015-06-15,2015-09-22,5,0,공동주택,다세대주택,제2종일반주거지역,,지구단위계획구역,8,,
신축,경원리더스홈,서울특별시 광진구 군자동 352-8,207,111.57,413.16,,53.9,199.59,철근콘크리트구조,2015-03-30,2015-05-11,2015-09-22,5,0,제2종근린생활시설,다가구주택(9가구),제2종일반주거지역,,,,,9
신축,,서울특별시 광진구 중곡동 150-33,231,136.27,460.49,,58.99,199.34,철근콘크리트구조,2015-03-13,2015-04-08,2015-09-22,5,0,공동주택,근생 및 다세대주택,도시지역,,지구단위계획구역,8,,
신축,중곡동 252-29 다가구주택 (최관섭),서울특별시 광진구 중곡동 252-29,138.5,83.03,187.38,,59.95,135.3,철근콘크리트구조,2015-05-08,2015-05-12,2015-09-21,4,0,단독주택,다가구주택,제2종일반주거지역,,,,,3
대수선,,서울특별시 광진구 자양동 553-43,448,257.74,1268.63,,57.53,221.62,철근콘크리트구조,2015-07-31,2015-08-03,2015-09-18,5,1,제1종근린생활시설,,도시지역,,,,,
신축,명진아트빌2차,서울특별시 광진구 구의동 649-5,436,242.91,855.88,,55.71,196.3,철근콘크리트구조,2015-04-27,2015-04-28,2015-09-18,6,0,공동주택,단지형다세대주택,제2종일반주거지역,,,12,,
신축,베데스다빌,서울특별시 광진구 구의동 21-22,336.5,167.4,892.29,,49.75,149.59,철근콘크리트구조,2014-07-15,2015-01-30,2015-09-18,4,2,공동주택,도시형생활주택(단지형다세대주택) 및 제2근린생활시설(사무소),제1종일반주거지역,,,8,,
신축,중곡동 252-31 다가구주택 (남현주),서울특별시 광진구 중곡동 252-31,109.4,65.59,173.71,,59.95,158.88,철근콘크리트구조,2015-05-08,2015-05-12,2015-09-17,4,0,단독주택,다가구주택,제2종일반주거지역,,,,,3
신축,송정지가,서울특별시 광진구 군자동 475-9,162,96.12,241.99,,59.33,149.38,철근콘크리트구조,2015-04-30,2015-05-13,2015-09-17,4,0,공동주택,다세대주택,제1종일반주거지역,,,7,,
신축,자양동 6-64 단독주택 (지순례),서울특별시 광진구 자양동 6-64,138.2,82.4,272.79,,59.62,197.39,철근콘크리트구조,2015-04-17,2015-04-30,2015-09-17,5,0,단독주택,,도시지역,대공방어협조구역,학교환경위생정화구역,,,7
신축,평강온새미로,서울특별시 광진구 중곡동 150-125,219,130.94,433.79,,59.8,198.08,철근콘크리트구조,2015-04-08,2015-04-09,2015-09-17,5,0,공동주택,다세대주택,제2종일반주거지역,,,8,,
신축,BAUM Ⅶ,서울특별시 광진구 중곡동 643-12,314,186.25,626.86,,59.32,199.64,철근콘크리트구조,2014-11-27,2015-02-26,2015-09-17,6,0,공동주택,단지형 다세대주택,제2종일반주거지역,,대공방어 협조구역,9,,
신축,,서울특별시 광진구 중곡동 85-12,165.3,99,247.65,,59.89,149.82,철근콘크리트구조,2015-05-15,2015-05-22,2015-09-16,4,0,단독주택,근생및다가구 주택,제1종일반주거지역,,,,,5
신축,풍경채 다동,서울특별시 광진구 중곡동 297-6 외1필지,335.5,176.67,659.05,,52.66,196.44,철근콘크리트구조,2015-03-10,2015-03-23,2015-09-16,6,0,공동주택,도시형생활주택 단지형 다세대,제2종일반주거지역,,지구단위계획구역,10,,
신축,자양동 608-25 단독주택 (김동복),서울특별시 광진구 자양동 608-25,175.5,105.28,350.17,,59.99,199.53,철근콘크리트구조,2014-09-30,2015-03-17,2015-09-16,5,0,단독주택,"(다가구주택(4가구), 제1,2종근린생활시설(사무소,소매점))",제2종일반주거지역,,,,,4
신축,자양동 620-32 공동주택 (김명갑),서울특별시 광진구 자양동 620-32,170.2,100.64,336.81,,59.13,197.89,철근콘크리트구조,2015-05-08,2015-05-13,2015-09-15,5,0,공동주택,다세대주택및제2종근린생활시설(사무소),제2종일반주거지역,,,6,,
신축,평강온새미로,서울특별시 광진구 군자동 466-10,298.5,148.57,668.67,,49.77,224.01,철근콘크리트구조,2014-09-02,2015-03-25,2015-09-15,6,0,공동주택,다세대주택 및 근린생활시설,제3종일반주거지역,,,8,,
신축,,서울특별시 광진구 중곡동 129-41,165.3,98,329.96,,59.28,199.61,철근콘크리트구조,2015-05-29,2015-06-02,2015-09-14,5,0,공동주택,근생 및 다세대주택,도시지역,,,7,,
신축,,서울특별시 광진구 화양동 33-22,159.07,95.3,312.13,,59.91,196.22,철근콘크리트구조,2015-04-28,2015-05-06,2015-09-14,5,0,단독주택,다가구주택,제2종일반주거지역,,,,,6
신축,중곡주택,서울특별시 광진구 중곡동 194-64,100.2,58.65,159.23,,58.53,158.91,철근콘크리트구조,2015-03-23,2015-03-27,2015-09-14,4,0,단독주택,다가구주택/제2종근린생활시설,제2종일반주거지역,,,,,2
신축,,서울특별시 광진구 화양동 32-9 외1필지,261.1,156.45,521.68,,59.92,199.8,철근콘크리트구조,2015-03-02,2015-04-14,2015-09-14,5,0,공동주택,다세대주택/근린생활시설,제2종일반주거지역,,학교환경위생정화구역,15,,
신축,웅래빌딩,서울특별시 광진구 능동 222-9,209.3,121,636,,57.81,287.16,철근콘크리트구조,2015-02-12,2015-03-18,2015-09-14,6,0,제2종근린생활시설,일반음식점,준주거지역,,제1종지구단위계획구역,,5,
신축,중곡동 172-62 단독주택 (서현주),서울특별시 광진구 중곡동 172-62,139.2,82.88,228.92,,59.54,164.45,철근콘크리트구조,2015-05-22,2015-05-26,2015-09-11,4,0,단독주택,근생및다가구주택(5가구),도시지역,,지구단위계획구역,,,5
신축,,서울특별시 광진구 구의동 252-84,136.5,81.69,270.46,,59.85,198.14,철근콘크리트구조,2015-03-13,2015-03-27,2015-09-11,5,0,공동주택,다세대주택,제2종일반주거지역,,,7,,
신축,무지개하우스,서울특별시 광진구 화양동 41-2,230.7,115.29,549.85,,49.97,238.34,철근콘크리트구조,2015-03-06,2015-03-31,2015-09-11,6,0,공동주택,다세대주택/근린생활시설,제3종일반주거지역,,,13,,
신축,자양동 631-24 공동주택 (조국행),서울특별시 광진구 자양동 631-24 외1필지,354.9,200.62,611.32,,56.53,172.25,철근콘크리트구조,2014-10-27,2015-02-27,2015-09-11,5,0,공동주택,다세대주택(10세대),도시지역,대공방어협조구역,상수원보호기타,10,,
신축,,서울특별시 광진구 자양동 610-49 외1필지,344,205.28,658.08,,59.67,191.3,철근콘크리트구조,2014-10-06,2015-02-04,2015-09-11,5,0,공동주택,다세대주택(12세대),제2종일반주거지역,,,12,,
신축,,서울특별시 광진구 자양동 610-50 외1필지,234.7,140.13,565.4,,59.71,199.5,철근콘크리트구조,2014-10-06,2015-02-04,2015-09-11,5,1,공동주택,"다세대주택(8세대),창고",제2종일반주거지역,,,8,,
신축,,서울특별시 광진구 중곡동 294-12,285.3,164.24,564.13,,57.56,149.88,철근콘크리트구조,2014-09-03,2014-09-05,2015-09-11,4,1,공동주택,근생 및 다세대주택,도시지역,,,11,,
신축,소예빌딩,서울특별시 광진구 중곡동 649-9,164.3,93.57,620.18,,56.95,377.47,철근콘크리트구조,2014-03-10,2015-03-19,2015-09-11,8,0,제2종근린생활시설,사무소 및 단독주택,도시지역,,제1종지구단위계획구역,,6,1
신축,중곡동 252-30 다가구주택 (양묘생),서울특별시 광진구 중곡동 252-30,103.1,61.5,174.41,,59.65,169.16,철근콘크리트구조,2015-05-12,2015-05-12,2015-09-10,4,0,단독주택,다가구주택,제2종일반주거지역,,,,,3
신축,,서울특별시 광진구 능동 248-16,158,94.57,348.81,,59.85,149.6,철근콘크리트구조,2015-05-01,2015-05-11,2015-09-10,3,1,단독주택,다가구주택(5가구),제1종일반주거지역,,,,,5
신축,진연빌,서울특별시 광진구 자양동 685-4,266.5,156.96,531.57,,58.89,199.46,철근콘크리트구조,2015-04-24,2015-05-06,2015-09-10,6,0,공동주택,단지형 다세대주택,제2종일반주거지역,,,10,,
신축,화양동 393-17 단독주택 (김도원),서울특별시 광진구 화양동 393-17,172,102.18,340.4,,59.41,197.91,철근콘크리트구조,2015-03-26,2015-03-30,2015-09-10,5,0,단독주택,"다가구주택(6가구),근린생활시설(사무소)",제2종일반주거지역,,대공방어 협조구역,,,6
신축,구의동 211-37 공동주택,서울특별시 광진구 구의동 211-37,155,92.84,308.2,,59.9,198.84,철근콘크리트구조,2015-03-18,2015-03-25,2015-09-10,5,0,공동주택,다세대주택,도시지역,,,7,,
용도변경,광진우체국,서울특별시 광진구 구의동 587 외3필지,17481.8,6702.09,28839.04,,38.3375,124.3665,,2014-12-19,,2015-09-10,6,1,업무시설,공공업무시설,도시지역,일반미관지구,상수원보호기타,,,
신축,중곡동 210-22 단독주택 (강신호),서울특별시 광진구 중곡동 210-22,128.6,76.96,256.44,,59.84,199.41,철근콘크리트구조,2015-04-21,2015-04-30,2015-09-09,5,0,단독주택,근생 및 다가구주택,제2종일반주거지역,,,,,4
신축,천인약지,서울특별시 광진구 군자동 477-7,135.08,80.28,503.06,,59.43,372.41,철근콘크리트구조,2013-06-19,2015-02-12,2015-09-09,7,0,공동주택,도시형생활주택(원룸형)/근린생활시설/다세대주택,준주거지역,,제1종지구단위계획구역,10,2,
신축,세종팰리스,서울특별시 광진구 군자동 27-11,337.2,196.04,503.63,,58.14,149.36,철근콘크리트구조,2015-04-17,2015-04-20,2015-09-08,4,0,단독주택,다가구주택(16가구),제1종일반주거지역,,,,,16
신축,자양동 648-27 공동주택 (민희옥),서울특별시 광진구 자양동 648-27,175.9,105.15,347.6,,59.77,197.61,철근콘크리트구조,2015-03-25,2015-04-08,2015-09-08,5,0,공동주택,다세대주택,제2종일반주거지역,,,7,,
용도변경,1,서울특별시 광진구 자양동 623-5,223.5,124.37,477.69,,55.65,213.73,철근콘크리트구조,2015-09-02,,2015-09-04,4,,제2종근린생활시설,제2종근린생활시설 및 다가구 주택,제2종일반주거지역,,,,,6
대수선,파크웨이빌딩,서울특별시 광진구 중곡동 131-5,682.7,316.65,1575.71,,46.38,175.53,철근콘크리트구조,2015-02-26,2015-03-06,2015-09-04,4,1,제2종근린생활시설,외1종,제3종일반주거지역,중심지미관지구,,,,
신축,,서울특별시 광진구 중곡동 194-39 외2필지,230.47,129.6,459.9,,56.23,199.55,철근콘크리트구조,2014-12-18,2015-01-19,2015-09-04,6,0,공동주택,도시형생활주택,도시지역,,,10,,
신축,자양동 608-26 단독주택 (정만성),서울특별시 광진구 자양동 608-26,206.5,123.84,394.2,,59.97,190.9,철근콘크리트구조,2014-09-23,2015-03-17,2015-09-04,5,0,단독주택,"(다가구주택),제2종근린생활시설(사무소)",제2종일반주거지역,,,,,5
신축,대광빌리지,서울특별시 광진구 중곡동 44-6 외1필지,276.55,149.04,552.92,,53.89,199.93,철근콘크리트구조,2015-04-17,2015-05-13,2015-09-03,6,0,공동주택,도시형생활주택(단지형다세대주택),,,,10,,
신축,.,서울특별시 광진구 중곡동 97-23 외1필지,361.3,176.7,721.83,,48.91,199.79,철근콘크리트구조,2015-03-27,2015-03-31,2015-09-03,6,0,공동주택,근생 및 도시형 생활주택 단지형 다세대,제2종일반주거지역,,,10,,
신축,,서울특별시 광진구 능동 240-10,166.4,96.59,358.98,,58.05,149.93,철근콘크리트구조,2015-03-17,2015-03-23,2015-09-03,4,1,공동주택,다세대주택 및 제2종근린생활시설,제1종일반주거지역,최고고도지구,,7,,
신축,본클라쎄 에스,서울특별시 광진구 중곡동 126-55,354.2,186.91,702.25,,52.77,198.26,철근콘크리트구조,2015-03-05,2015-03-11,2015-09-03,6,0,공동주택,제2종근린생활시설,제2종일반주거지역,,,12,1,
대수선,,서울특별시 광진구 중곡동 165-5,382.48,190.28,1023.09,,49.749,198.996,철근콘크리트구조,2015-05-26,2015-06-19,2015-09-02,4,1,제1종근린생활시설,주택,제2종일반주거지역,조망가로미관지구,지구단위계획구역,,,
신축,광장동 248-33 공동주택,서울특별시 광진구 광장동 248-33,222,127.68,576.79,,57.51,199.98,철근콘크리트구조,2015-02-05,2015-03-10,2015-09-02,6,1,공동주택,단지형 다세대주택,제2종일반주거지역,,제1종지구단위계획구역,8,,
신축,,서울특별시 광진구 중곡동 172-77,183.5,109.54,340.17,,59.69,185.38,철근콘크리트구조,2015-04-08,2015-04-22,2015-08-31,5,0,공동주택,다세대주택 및 근린생활시설,제2종일반주거지역,,지구단위계획구역,7,,
신축,중곡동 159-6 공동주택 (김영찬),서울특별시 광진구 중곡동 159-6 외2필지,292.5,175.21,568.79,,59.9,194.46,철근콘크리트구조,2015-03-25,2015-03-31,2015-08-31,5,0,공동주택,다세대주택,제2종일반주거지역,,,12,,
신축,,서울특별시 광진구 능동 240-11,197.8,114.08,421.14,,57.67,148.97,철근콘크리트구조,2015-02-17,2015-03-12,2015-08-31,4,1,공동주택,"다세대주택,제2종근린생활시설",제1종일반주거지역,최고고도지구,,7,,
신축,,서울특별시 광진구 능동 241-33,142.5,83.79,213.45,,58.8,149.79,철근콘크리트구조,2015-04-28,2015-05-11,2015-08-28,5,0,공동주택,도시형생활주택,제1종일반주거지역,최고고도지구,,7,1,
신축,중곡동 631-14단독주택 (김용문),서울특별시 광진구 중곡동 631-14,139.56,83.07,269.39,,59.52,193.03,철근콘크리트구조,2015-04-01,2015-04-08,2015-08-28,4,0,단독주택,"다가구주택,제2종근린생활시설(사무소)",건축용도지역기타,대공방어협조구역,,,,5
신축,서진빌,서울특별시 광진구 중곡동 194-63,174.9,103.68,348.76,,59.28,199.41,철근콘크리트구조,2015-03-24,2015-03-27,2015-08-28,5,0,단독주택,다가구주택/제2종근린생활시설,제2종일반주거지역,,,,1,6
신축,중곡동 293-21 공동주택 (현동진),서울특별시 광진구 중곡동 293-21,207.6,122.72,450.04,,59.11,149.94,철근콘크리트구조,2015-02-02,2015-03-05,2015-08-28,4,1,공동주택,다세대,제1종일반주거지역,,,8,,
